BUSDATA_ID,DEAL_TYPE,DEAL_SEQ_NUM,DEAL_TIME,SAM_CODE,BUSINESS_CODE,GRANT_CARD_CODE,CARD_TYPE,MONTH_TICKET_TYPE,LINE_CODE,VEHICLE_CODE,ON_STATION,OFF_STATION,BUS_GROUP_CODE,POS_CODE,UP_TIME
18400921478,185,7790,20160311054234,300031652,7510,12601222,7,0,437,68143,0,13,1798,0,19700101010101
18370051506,185,7790,20160311054234,300031652,7510,12601222,7,0,437,68143,0,13,1798,0,19700101010101
18400917182,0,7790,20160311054317,300031652,7510,69141412,1,129,437,68143,13,13,1798,0,19700101010101
18370042944,0,7790,20160311054317,300031652,7510,69141412,1,129,437,68143,13,13,1798,0,19700101010101
18400295152,0,8175,20160311054433,20218,7510,66946502,1,129,437,68139,3,3,1798,0,19700101010101
18369412161,0,8175,20160311054433,20218,7510,66946502,1,129,437,68139,3,3,1798,0,19700101010101
18370043990,0,7790,20160311054749,300031652,7510,41346069,81,129,437,68143,12,12,1798,0,19700101010101
18400915505,0,7790,20160311054749,300031652,7510,41346069,81,129,437,68143,12,12,1798,0,19700101010101
18370044908,0,7790,20160311054757,300031652,7511,19126844,1,129,437,68143,11,11,1798,0,19700101010101
18400916343,0,7790,20160311054757,300031652,7511,19126844,1,129,437,68143,11,11,1798,0,19700101010101
18370050402,0,3956784477,20160311055352,16012,7510,69926750,1,129,437,68140,1,1,1798,0,19700101010101
18400923444,0,3956784477,20160311055352,16012,7510,69926750,1,129,437,68140,1,1,1798,0,19700101010101
18400912850,0,3956784477,20160311055354,16012,7510,69494641,19,129,437,68140,1,1,1798,0,19700101010101
18370042695,0,3956784477,20160311055354,16012,7510,69494641,19,129,437,68140,1,1,1798,0,19700101010101
18369409151,0,8175,20160311055548,20218,7510,14962790,1,129,437,68139,8,8,1798,0,19700101010101
18400297247,0,8175,20160311055548,20218,7510,14962790,1,129,437,68139,8,8,1798,0,19700101010101
18400281146,0,8175,20160311055550,20218,7511,16861644,1,129,437,68139,8,8,1798,0,19700101010101
18369402274,0,8175,20160311055550,20218,7511,16861644,1,129,437,68139,8,8,1798,0,19700101010101
18370045243,0,3956784477,20160311055839,16012,7510,86972582,1,129,437,68140,3,3,1798,0,19700101010101
18400905285,0,3956784477,20160311055839,16012,7510,86972582,1,129,437,68140,3,3,1798,0,19700101010101
18400283995,6,8176,20160311060023,20218,7510,66946502,1,129,437,68139,3,10,1798,0,20160311054401
18369399263,6,8176,20160311060023,20218,7510,66946502,1,129,437,68139,3,10,1798,0,20160311054401
18370044032,6,987803190,20160311060151,100000757,7510,41346069,81,129,437,68143,12,8,1798,0,20160311054701
18400914811,6,987803190,20160311060151,100000757,7510,41346069,81,129,437,68143,12,8,1798,0,20160311054701
18400919632,6,85541,20160311060153,15887,7510,69494641,19,129,437,68140,1,3,1798,0,20160311055301
18370050060,6,85541,20160311060153,15887,7510,69494641,19,129,437,68140,1,3,1798,0,20160311055301
18400252073,0,7466,20160311060424,13964,7510,20176010,1,129,437,68138,4,4,1798,0,19700101010101
18369372892,0,7466,20160311060424,13964,7510,20176010,1,129,437,68138,4,4,1798,0,19700101010101
18370010848,0,8235,20160311060537,300031644,7510,25069831,1,129,437,68105,1,1,1798,0,19700101010101
18400894415,0,8235,20160311060537,300031644,7510,25069831,1,129,437,68105,1,1,1798,0,19700101010101
18400295134,0,8176,20160311060632,20218,7510,44797393,1,129,437,68139,12,12,1798,0,19700101010101
18369411996,0,8176,20160311060632,20218,7510,44797393,1,129,437,68139,12,12,1798,0,19700101010101
18400921259,0,3956784477,20160311060850,16012,7510,2560216,1,129,437,68140,3,3,1798,0,19700101010101
18370050357,0,3956784477,20160311060850,16012,7510,2560216,1,129,437,68140,3,3,1798,0,19700101010101
18369459461,6,87981,20160311060922,300031650,7510,14962790,1,0,437,68139,8,13,1798,0,20160311055501
18400340237,6,87981,20160311060922,300031650,7510,14962790,1,0,437,68139,8,13,1798,0,20160311055501
18400348462,6,87982,20160311060929,300031650,7511,16861644,1,129,437,68139,8,13,1798,0,20160311055501
18369463670,6,87982,20160311060929,300031650,7511,16861644,1,129,437,68139,8,13,1798,0,20160311055501
18369471330,6,87983,20160311061007,300031650,7510,44797393,1,129,437,68139,12,13,1798,0,20160311060601
18400353533,6,87983,20160311061007,300031650,7510,44797393,1,129,437,68139,12,13,1798,0,20160311060601
18400900296,6,96692,20160311061145,300031742,7510,25069831,1,0,437,68105,1,3,1798,0,20160311060501
18370018959,6,96692,20160311061145,300031742,7510,25069831,1,0,437,68105,1,3,1798,0,20160311060501
18400247505,0,7466,20160311061400,13964,7510,42084736,18,129,437,68138,8,8,1798,0,19700101010101
18369368647,0,7466,20160311061400,13964,7510,42084736,18,129,437,68138,8,8,1798,0,19700101010101
18369361951,0,7466,20160311061402,13964,7510,71618747,1,129,437,68138,8,8,1798,0,19700101010101
18400243915,0,7466,20160311061402,13964,7510,71618747,1,129,437,68138,8,8,1798,0,19700101010101
18369359468,0,7466,20160311061556,13964,7510,61705716,1,129,437,68138,9,9,1798,0,19700101010101
18400238314,0,7466,20160311061556,13964,7510,61705716,1,129,437,68138,9,9,1798,0,19700101010101
18400247578,0,7466,20160311061557,13964,7510,46930755,1,129,437,68138,9,9,1798,0,19700101010101
18369368772,0,7466,20160311061557,13964,7510,46930755,1,129,437,68138,9,9,1798,0,19700101010101
18400878302,0,3506,20160311061653,21680,7510,42555296,1,129,437,68136,9,9,1798,0,19700101010101
18370003155,0,3506,20160311061653,21680,7510,42555296,1,129,437,68136,9,9,1798,0,19700101010101
18400869121,6,85542,20160311061654,15887,7510,86972582,1,129,437,68140,3,4,1798,0,20160311055801
18369987225,6,85542,20160311061654,15887,7510,86972582,1,129,437,68140,3,4,1798,0,20160311055801
18369991767,0,3506,20160311061708,21680,7510,42355677,18,129,437,68136,9,9,1798,0,19700101010101
18400878805,0,3506,20160311061708,21680,7510,42355677,18,129,437,68136,9,9,1798,0,19700101010101
18370002615,0,3506,20160311061816,21680,7510,42783672,1,129,437,68136,13,13,1798,0,19700101010101
18400834368,0,3506,20160311061816,21680,7510,42783672,1,129,437,68136,13,13,1798,0,19700101010101
18369996759,0,7790,20160311061843,300031652,7510,3626648,1,129,437,68143,2,2,1798,0,19700101010101
18400876961,0,7790,20160311061843,300031652,7510,3626648,1,129,437,68143,2,2,1798,0,19700101010101
18400869177,0,7790,20160311061845,300031652,7510,43440809,1,129,437,68143,2,2,1798,0,19700101010101
18369990748,0,7790,20160311061845,300031652,7510,43440809,1,129,437,68143,2,2,1798,0,19700101010101
18369993345,6,85543,20160311061922,15887,7510,2560216,1,0,437,68140,3,4,1798,0,20160311060801
18400880238,6,85543,20160311061922,15887,7510,2560216,1,0,437,68140,3,4,1798,0,20160311060801
18400878349,6,85544,20160311061937,15887,7510,69926750,1,129,437,68140,1,4,1798,0,20160311055301
18369994403,6,85544,20160311061937,15887,7510,69926750,1,129,437,68140,1,4,1798,0,20160311055301
18369369560,0,7466,20160311062007,13964,7510,89540052,1,129,437,68138,10,10,1798,0,19700101010101
18400248358,0,7466,20160311062007,13964,7510,89540052,1,129,437,68138,10,10,1798,0,19700101010101
18369416132,185,8177,20160311062116,20218,7510,12629783,7,0,437,68139,0,13,1798,0,19700101010101
18400296163,185,8177,20160311062116,20218,7510,12629783,7,0,437,68139,0,13,1798,0,19700101010101
18400248948,6,84233,20160311062145,300031647,7510,42084736,18,129,437,68138,8,11,1798,0,20160311061401
18369370147,6,84233,20160311062145,300031647,7510,42084736,18,129,437,68138,8,11,1798,0,20160311061401
18400237322,0,7466,20160311062206,13964,7510,82835146,1,129,437,68138,11,11,1798,0,19700101010101
