BUSDATA_ID,DEAL_TYPE,DEAL_SEQ_NUM,DEAL_TIME,SAM_CODE,BUSINESS_CODE,GRANT_CARD_CODE,CARD_TYPE,MONTH_TICKET_TYPE,LINE_CODE,VEHICLE_CODE,ON_STATION,OFF_STATION,BUS_GROUP_CODE,POS_CODE,UP_TIME
18400737737,185,87917,20160311051454,300031655,7510,12584201,7,0,94,67805,0,17,1798,0,19700101010101
18369828095,185,87917,20160311051454,300031655,7510,12584201,7,0,94,67805,0,17,1798,0,19700101010101
18369830596,0,5503,20160311054345,17024,7511,16563629,1,120,94,67805,14,14,1798,0,19700101010101
18400744079,0,5503,20160311054345,17024,7511,16563629,1,120,94,67805,14,14,1798,0,19700101010101
18369861958,0,5503,20160311054606,17024,7510,10370734,1,120,94,67805,13,13,1798,0,19700101010101
18400739781,0,5503,20160311054606,17024,7510,10370734,1,120,94,67805,13,13,1798,0,19700101010101
18400767785,0,6251,20160311054940,20132,7510,36558213,1,120,94,67831,7,7,1798,0,19700101010101
18369895468,0,6251,20160311054940,20132,7510,36558213,1,120,94,67831,7,7,1798,0,19700101010101
18369889214,0,6251,20160311054942,20132,7510,5057030,1,120,94,67831,7,7,1798,0,19700101010101
18400751976,0,6251,20160311054942,20132,7510,5057030,1,120,94,67831,7,7,1798,0,19700101010101
18369832686,185,5504,20160311055715,17024,7510,12678807,7,0,94,67805,0,10,1798,0,19700101010101
18400735446,185,5504,20160311055715,17024,7510,12678807,7,0,94,67805,0,10,1798,0,19700101010101
18370034631,0,5878,20160311055832,17450,7510,49855247,1,120,94,67806,15,15,1798,0,19700101010101
18400897095,0,5878,20160311055832,17450,7510,49855247,1,120,94,67806,15,15,1798,0,19700101010101
18400886687,0,5878,20160311055833,17450,7510,75437898,1,120,94,67806,15,15,1798,0,19700101010101
18370026090,0,5878,20160311055833,17450,7510,75437898,1,120,94,67806,15,15,1798,0,19700101010101
18400887816,0,5878,20160311055835,17450,7510,71712188,1,120,94,67806,15,15,1798,0,19700101010101
18370027026,0,5878,20160311055835,17450,7510,71712188,1,120,94,67806,15,15,1798,0,19700101010101
18369829996,0,5489,20160311060144,18658,7510,52818699,1,120,94,67833,1,1,1798,0,19700101010101
18400742659,0,5489,20160311060144,18658,7510,52818699,1,120,94,67833,1,1,1798,0,19700101010101
18369828678,0,5489,20160311060145,18658,7510,89649365,1,120,94,67833,1,1,1798,0,19700101010101
18400704127,0,5489,20160311060145,18658,7510,89649365,1,120,94,67833,1,1,1798,0,19700101010101
18400735920,0,5489,20160311060146,18658,7510,1930386,1,120,94,67833,1,1,1798,0,19700101010101
18369860625,0,5489,20160311060146,18658,7510,1930386,1,120,94,67833,1,1,1798,0,19700101010101
18369887817,0,6251,20160311060148,20132,7510,70125164,6,120,94,67831,11,11,1798,0,19700101010101
18400753679,0,6251,20160311060148,20132,7510,70125164,6,120,94,67831,11,11,1798,0,19700101010101
18400762810,0,6251,20160311060149,20132,7510,89159230,1,120,94,67831,11,11,1798,0,19700101010101
18369881388,0,6251,20160311060149,20132,7510,89159230,1,120,94,67831,11,11,1798,0,19700101010101
18400884748,0,5878,20160311060158,17450,7510,1800953,1,120,94,67806,13,13,1798,0,19700101010101
18370012638,0,5878,20160311060158,17450,7510,1800953,1,120,94,67806,13,13,1798,0,19700101010101
18369832897,6,87918,20160311060346,300031655,7511,16563629,1,120,94,67805,14,6,1798,0,20160311054301
18400735632,6,87918,20160311060346,300031655,7511,16563629,1,120,94,67805,14,6,1798,0,20160311054301
18369859246,0,5489,20160311060439,18658,7511,12636449,1,120,94,67833,3,3,1798,0,19700101010101
18400745246,0,5489,20160311060439,18658,7511,12636449,1,120,94,67833,3,3,1798,0,19700101010101
18369572841,0,5066,20160311060603,23171,7510,5363269,1,120,94,67830,3,3,1798,0,19700101010101
18400471515,0,5066,20160311060603,23171,7510,5363269,1,120,94,67830,3,3,1798,0,19700101010101
18400751639,0,85568,20160311060728,300031707,7510,33283024,1,120,94,67827,15,15,1798,0,19700101010101
18369889594,0,85568,20160311060728,300031707,7510,33283024,1,120,94,67827,15,15,1798,0,19700101010101
18400761020,6,99117,20160311060751,300031701,7510,70125164,6,120,94,67831,11,14,1798,0,20160311060101
18369881329,6,99117,20160311060751,300031701,7510,70125164,6,120,94,67831,11,14,1798,0,20160311060101
18369555399,0,5066,20160311060752,23171,7510,71568119,1,120,94,67830,4,4,1798,0,19700101010101
18400473344,0,5066,20160311060752,23171,7510,71568119,1,120,94,67830,4,4,1798,0,19700101010101
18400435333,0,5066,20160311060838,23171,7510,50496701,1,120,94,67830,3,3,1798,0,19700101010101
18369559308,0,5066,20160311060838,23171,7510,50496701,1,120,94,67830,3,3,1798,0,19700101010101
18400735633,0,5489,20160311060839,18658,7510,89397473,1,120,94,67833,4,4,1798,0,19700101010101
18369832900,0,5489,20160311060839,18658,7510,89397473,1,120,94,67833,4,4,1798,0,19700101010101
18370017174,0,5878,20160311060913,17450,7510,46161382,1,120,94,67806,11,11,1798,0,19700101010101
18400890817,0,5878,20160311060913,17450,7510,46161382,1,120,94,67806,11,11,1798,0,19700101010101
18400890708,0,5878,20160311061216,17450,7510,46354233,1,120,94,67806,10,10,1798,0,19700101010101
18370017650,0,5878,20160311061216,17450,7510,46354233,1,120,94,67806,10,10,1798,0,19700101010101
18370026975,0,5878,20160311061223,17450,7510,81260027,1,120,94,67806,10,10,1798,0,19700101010101
18400887587,0,5878,20160311061223,17450,7510,81260027,1,120,94,67806,10,10,1798,0,19700101010101
18400703203,6,87919,20160311061345,300031655,7510,10370734,1,0,94,67805,13,3,1798,0,20160311054601
18369830110,6,87919,20160311061345,300031655,7510,10370734,1,0,94,67805,13,3,1798,0,20160311054601
18400766165,6,99118,20160311061407,300031701,7510,89159230,1,120,94,67831,11,16,1798,0,20160311060101
18369893444,6,99118,20160311061407,300031701,7510,89159230,1,120,94,67831,11,16,1798,0,20160311060101
18369830617,0,5489,20160311061412,18658,7510,3691863,1,120,94,67833,6,6,1798,0,19700101010101
18400740211,0,5489,20160311061412,18658,7510,3691863,1,120,94,67833,6,6,1798,0,19700101010101
18400471098,0,5108,20160311061419,23786,7510,79638539,1,120,94,67827,14,14,1798,0,19700101010101
18369556028,0,5108,20160311061419,23786,7510,79638539,1,120,94,67827,14,14,1798,0,19700101010101
18400761045,0,5108,20160311061419,23786,7510,79638539,1,120,94,67827,14,14,1798,0,19700101010101
18369882948,0,5108,20160311061419,23786,7510,79638539,1,120,94,67827,14,14,1798,0,19700101010101
18400474037,0,5108,20160311061421,23786,7510,970659,1,120,94,67827,14,14,1798,0,19700101010101
18369553388,0,5108,20160311061421,23786,7510,970659,1,120,94,67827,14,14,1798,0,19700101010101
18400484237,0,5066,20160311061430,23171,7510,82822980,1,120,94,67830,7,7,1798,0,19700101010101
18369571464,0,5066,20160311061430,23171,7510,82822980,1,120,94,67830,7,7,1798,0,19700101010101
18369880689,0,6251,20160311061433,20132,7510,9004353,18,120,94,67831,16,16,1798,0,19700101010101
18400760764,0,6251,20160311061433,20132,7510,9004353,18,120,94,67831,16,16,1798,0,19700101010101
18369574998,0,6251,20160311061433,20132,7510,9004353,18,120,94,67831,16,16,1798,0,19700101010101
18400472012,0,6251,20160311061433,20132,7510,9004353,18,120,94,67831,16,16,1798,0,19700101010101
18400435522,6,99119,20160311061434,300031701,7510,36558213,1,120,94,67831,7,16,1798,0,20160311054901
18369567462,6,99119,20160311061434,300031701,7510,36558213,1,120,94,67831,7,16,1798,0,20160311054901
18400475213,6,99120,20160311061439,300031701,7510,5057030,1,0,94,67831,7,16,1798,0,20160311054901
18369554168,6,99120,20160311061439,300031701,7510,5057030,1,0,94,67831,7,16,1798,0,20160311054901
18369857469,6,94821,20160311061548,300025564,7510,52818699,1,120,94,67833,1,7,1798,0,20160311060101
18400744311,6,94821,20160311061548,300025564,7510,52818699,1,120,94,67833,1,7,1798,0,20160311060101
18369555315,0,5066,20160311061558,23171,7510,50957967,1,120,94,67830,7,7,1798,0,19700101010101
18400472460,0,5066,20160311061558,23171,7510,50957967,1,120,94,67830,7,7,1798,0,19700101010101
18369829090,6,94822,20160311061620,300025564,7510,89649365,1,120,94,67833,1,7,1798,0,20160311060101
18400735721,6,94822,20160311061620,300025564,7510,89649365,1,120,94,67833,1,7,1798,0,20160311060101
18369855991,6,94823,20160311061624,300025564,7511,12636449,1,120,94,67833,3,7,1798,0,20160311060401
18400738887,6,94823,20160311061624,300025564,7511,12636449,1,120,94,67833,3,7,1798,0,20160311060401
18400732699,6,90468,20160311061648,300031758,7510,49855247,1,120,94,67806,15,7,1798,0,20160311055801
18369810451,6,90468,20160311061648,300031758,7510,49855247,1,120,94,67806,15,7,1798,0,20160311055801
18369861636,0,5489,20160311061710,18658,7511,15617382,1,120,94,67833,7,7,1798,0,19700101010101
18400733875,0,5489,20160311061710,18658,7511,15617382,1,120,94,67833,7,7,1798,0,19700101010101
18369806791,6,90469,20160311061715,300031758,7510,71712188,1,120,94,67806,15,6,1798,0,20160311055801
18400729870,6,90469,20160311061715,300031758,7510,71712188,1,120,94,67806,15,6,1798,0,20160311055801
18369808860,6,90470,20160311061716,300031758,7510,75437898,1,120,94,67806,15,6,1798,0,20160311055801
18400730381,6,90470,20160311061716,300031758,7510,75437898,1,120,94,67806,15,6,1798,0,20160311055801
18400730266,6,90471,20160311061751,300031758,7510,46161382,1,120,94,67806,11,6,1798,0,20160311060901
18369807979,6,90471,20160311061751,300031758,7510,46161382,1,120,94,67806,11,6,1798,0,20160311060901
18400470058,0,5066,20160311061843,23171,7510,3999405,1,120,94,67830,10,10,1798,0,19700101010101
18369562865,0,5066,20160311061843,23171,7510,3999405,1,120,94,67830,10,10,1798,0,19700101010101
18369562373,6,86895,20160311062026,300031713,7510,50496701,1,120,94,67830,3,10,1798,0,20160311060801
18400467680,6,86895,20160311062026,300031713,7510,50496701,1,120,94,67830,3,10,1798,0,20160311060801
18369844789,0,5489,20160311062211,18658,7510,9381778,18,120,94,67833,10,10,1798,0,19700101010101
18400738369,0,5489,20160311062211,18658,7510,9381778,18,120,94,67833,10,10,1798,0,19700101010101
18369856905,0,5489,20160311062213,18658,7511,11794770,1,120,94,67833,10,10,1798,0,19700101010101
18400742118,0,5489,20160311062213,18658,7511,11794770,1,120,94,67833,10,10,1798,0,19700101010101
18400470791,0,5489,20160311062215,18658,7510,42354822,18,120,94,67833,10,10,1798,0,19700101010101
18369565133,0,5489,20160311062215,18658,7510,42354822,18,120,94,67833,10,10,1798,0,19700101010101
18400478599,0,6623,20160311062317,22656,7510,85188359,19,120,94,67832,4,4,1798,0,19700101010101
18369568773,0,6623,20160311062317,22656,7510,85188359,19,120,94,67832,4,4,1798,0,19700101010101
18400472802,0,5489,20160311062326,18658,7510,38929017,18,120,94,67833,10,10,1798,0,19700101010101
18369553715,0,5489,20160311062326,18658,7510,38929017,18,120,94,67833,10,10,1798,0,19700101010101
18400730055,6,90472,20160311062343,300031758,7510,1800953,1,0,94,67806,13,3,1798,0,20160311060101
18369801901,6,90472,20160311062343,300031758,7510,1800953,1,0,94,67806,13,3,1798,0,20160311060101
18376281904,0,3671,20160311062357,17155,7510,68364510,19,120,94,67843,1,1,4753,0,19700101010101
18407164402,0,3671,20160311062357,17155,7510,68364510,19,120,94,67843,1,1,4753,0,19700101010101
18407170549,0,3671,20160311062359,17155,7510,43564505,1,120,94,67843,1,1,4753,0,19700101010101
18376287904,0,3671,20160311062359,17155,7510,43564505,1,120,94,67843,1,1,4753,0,19700101010101
18407180436,0,3671,20160311062400,17155,7510,6463065,1,120,94,67843,1,1,4753,0,19700101010101
18376293136,0,3671,20160311062400,17155,7510,6463065,1,120,94,67843,1,1,4753,0,19700101010101
18382066955,6,55952,20160311062403,300008625,7510,68364510,19,120,94,67843,1,1,401,0,20160311062301
18412950318,6,55952,20160311062403,300008625,7510,68364510,19,120,94,67843,1,1,401,0,20160311062301
18400733194,6,90473,20160311062413,300031758,7510,46354233,1,120,94,67806,10,3,1798,0,20160311061201
18369803487,6,90473,20160311062413,300031758,7510,46354233,1,120,94,67806,10,3,1798,0,20160311061201
