BUSDATA_ID,DEAL_TYPE,DEAL_SEQ_NUM,DEAL_TIME,SAM_CODE,BUSINESS_CODE,GRANT_CARD_CODE,CARD_TYPE,MONTH_TICKET_TYPE,LINE_CODE,VEHICLE_CODE,ON_STATION,OFF_STATION,BUS_GROUP_CODE,POS_CODE,UP_TIME
18413776186,0,17234,20160311050137,109008241,7511,16097622,1,0,65,970183,1,1,1942,0,20160311050101
18382956585,0,17234,20160311050137,109008241,7511,16097622,1,0,65,970183,1,1,1942,0,20160311050101
18413841672,0,17235,20160311050148,109008241,7511,11340061,1,0,65,970183,1,1,1942,0,20160311050101
18382959890,0,17235,20160311050148,109008241,7511,11340061,1,0,65,970183,1,1,1942,0,20160311050101
18413846015,0,17236,20160311050152,109008241,7511,13757440,1,0,65,970183,1,1,1942,0,20160311050101
18382963945,0,17236,20160311050152,109008241,7511,13757440,1,0,65,970183,1,1,1942,0,20160311050101
18413847670,0,17237,20160311050212,109008241,7511,16016377,1,0,65,970183,1,1,1942,0,20160311050201
18382871700,0,17237,20160311050212,109008241,7511,16016377,1,0,65,970183,1,1,1942,0,20160311050201
18413841210,0,17238,20160311050536,109008241,7510,19130801,1,0,65,970183,3,3,1942,0,20160311050501
18382869888,0,17238,20160311050536,109008241,7510,19130801,1,0,65,970183,3,3,1942,0,20160311050501
18382965970,6,15274,20160311051207,109008244,7510,19130801,1,0,65,970183,3,7,1942,0,20160311050501
18413847109,6,15274,20160311051207,109008244,7510,19130801,1,0,65,970183,3,7,1942,0,20160311050501
18403498813,0,13329,20160311052331,109009431,7510,89713338,1,0,65,970177,18,18,9992,0,20160311052301
18372583079,0,13329,20160311052331,109009431,7510,89713338,1,0,65,970177,18,18,9992,0,20160311052301
18406856527,6,17239,20160311052803,109008241,7511,16016377,1,0,65,970183,1,15,6152,0,20160311050201
18368070061,6,17239,20160311052803,109008241,7511,16016377,1,0,65,970183,1,15,4753,0,20160311050201
18398946858,6,17239,20160311052803,109008241,7511,16016377,1,0,65,970183,1,15,4753,0,20160311050201
18406864169,6,15275,20160311052803,109008244,7511,16097622,1,0,65,970183,1,15,6152,0,20160311050101
18375976316,6,15275,20160311052803,109008244,7511,16097622,1,0,65,970183,1,15,6152,0,20160311050101
18375972545,6,17239,20160311052803,109008241,7511,16016377,1,0,65,970183,1,15,6152,0,20160311050201
18375972528,6,15276,20160311052824,109008244,7511,13757440,1,0,65,970183,1,15,6152,0,20160311050101
18406856510,6,15276,20160311052824,109008244,7511,13757440,1,0,65,970183,1,15,6152,0,20160311050101
18375974682,6,15277,20160311052852,109008244,7511,11340061,1,0,65,970183,1,15,6152,0,20160311050101
18406858664,6,15277,20160311052852,109008244,7511,11340061,1,0,65,970183,1,15,6152,0,20160311050101
18375976236,0,17240,20160311052938,109008241,7510,70412315,6,0,65,970183,18,18,6152,0,20160311052901
18406864187,0,17240,20160311052938,109008241,7510,70412315,6,0,65,970183,18,18,6152,0,20160311052901
18409094287,0,16725,20160311053458,109008232,7510,39759734,1,0,65,970179,4,4,4241,0,20160311053401
18378175201,0,16725,20160311053458,109008232,7510,39759734,1,0,65,970179,4,4,4241,0,20160311053401
18372584604,8,15485,20160311053556,109008235,7510,81967738,1,0,65,970176,1,1,9992,0,20160115054601
18403500534,8,15485,20160311053556,109008235,7510,81967738,1,0,65,970176,1,1,9992,0,20160115054601
18372597205,0,15486,20160311053557,109008235,7510,81967738,1,0,65,970176,1,1,9992,0,20160311053501
18403504266,0,15486,20160311053557,109008235,7510,81967738,1,0,65,970176,1,1,9992,0,20160311053501
18372589040,0,15487,20160311053559,109008235,7510,48121391,1,0,65,970176,1,1,9992,0,20160311053501
18403492622,0,15487,20160311053559,109008235,7510,48121391,1,0,65,970176,1,1,9992,0,20160311053501
18372592594,0,15488,20160311053613,109008235,7510,89899379,1,0,65,970176,1,1,9992,0,20160311053601
18403493530,0,15488,20160311053613,109008235,7510,89899379,1,0,65,970176,1,1,9992,0,20160311053601
18406857933,0,17241,20160311053738,109008241,7510,66643863,1,0,65,970183,16,16,6152,0,20160311053701
18375973951,0,17241,20160311053738,109008241,7510,66643863,1,0,65,970183,16,16,6152,0,20160311053701
18406869030,0,17242,20160311053748,109008241,7510,49998775,1,0,65,970183,16,16,6152,0,20160311053701
18375987400,0,17242,20160311053748,109008241,7510,49998775,1,0,65,970183,16,16,6152,0,20160311053701
18372590456,6,13330,20160311053855,109009431,7510,89713338,1,0,65,970177,18,16,9992,0,20160311052301
18403491490,6,13330,20160311053855,109009431,7510,89713338,1,0,65,970177,18,16,9992,0,20160311052301
18367445958,6,15206,20160311053947,109008231,7510,39759734,1,0,65,970179,4,4,513,0,20160311053401
18398350817,6,15206,20160311053947,109008231,7510,39759734,1,0,65,970179,4,4,513,0,20160311053401
18375985687,0,17243,20160311053952,109008241,7510,46930034,1,0,65,970183,16,16,6152,0,20160311053901
18406867170,0,17243,20160311053952,109008241,7510,46930034,1,0,65,970183,16,16,6152,0,20160311053901
18406855936,0,17244,20160311053954,109008241,7510,46927444,1,0,65,970183,16,16,6152,0,20160311053901
18375971562,0,17244,20160311053954,109008241,7510,46927444,1,0,65,970183,16,16,6152,0,20160311053901
18406867774,6,15278,20160311054546,109008244,7510,49998775,1,0,65,970183,16,15,6152,0,20160311053701
18375985948,6,15278,20160311054546,109008244,7510,49998775,1,0,65,970183,16,15,6152,0,20160311053701
18375981177,6,15279,20160311054609,109008244,7510,66643863,1,0,65,970183,16,15,6152,0,20160311053701
18406859916,6,15279,20160311054609,109008244,7510,66643863,1,0,65,970183,16,15,6152,0,20160311053701
18406869816,0,17245,20160311055044,109008241,7510,7245708,1,0,65,970183,13,13,6152,0,20160311055001
18375981865,0,17245,20160311055044,109008241,7510,7245708,1,0,65,970183,13,13,6152,0,20160311055001
18375982890,6,15280,20160311055107,109008244,7510,70412315,6,0,65,970183,18,12,6152,0,20160311052901
18406870547,6,15280,20160311055107,109008244,7510,70412315,6,0,65,970183,18,12,6152,0,20160311052901
18403902671,0,15598,20160311055148,109008003,7510,74245755,1,0,65,970178,2,2,9992,0,20160311055101
18373068292,0,15598,20160311055148,109008003,7510,74245755,1,0,65,970178,2,2,9992,0,20160311055101
18375978743,0,17246,20160311055226,109008241,7510,69803451,1,0,65,970183,12,12,6152,0,20160311055201
