BUSDATA_ID,DEAL_TYPE,DEAL_SEQ_NUM,DEAL_TIME,SAM_CODE,GRANT_CARD_CODE,CARD_TYPE,MONTH_TICKET_TYPE,LINE_CODE,VEHICLE_CODE,ON_STATION,OFF_STATION,VAL_FLAG,BL_COMP_CODE,RUN_COMP_CODE,LOW_COMP_CODE,BUS_GROUP_CODE,GET_POINT_CODE,POS_CODE,UP_TIME
18317891743,0,11481,20160308051814,700001954,51874737,1,5,40,470539,22,22,,75100400,0,0,5381,0,0,19700101010101
18317894862,0,11481,20160308052245,700001954,25237881,1,5,40,470539,22,22,,75100400,0,0,5381,0,0,19700101010101
18326931679,0,11481,20160308052434,700001954,22450749,1,5,40,470539,22,22,,75101300,0,0,258,0,0,19700101010101
18317799093,0,18,20160308052613,300033321,24544621,1,0,40,410254,1,1,,75100400,0,0,772,0,0,19700101010101
18317808416,0,18,20160308052614,300033321,53005808,1,0,40,410254,1,1,,75100400,0,0,772,0,0,19700101010101
18326197614,0,11481,20160308053009,700001954,15783286,1,5,40,470539,22,22,,75101300,0,0,517,0,0,19700101010101
18317797599,0,18,20160308053019,300033321,82184812,1,0,40,410254,3,3,,75100400,0,0,772,0,0,19700101010101
18317810327,0,18,20160308053023,300033321,62536684,1,0,40,410254,3,3,,75100400,0,0,772,0,0,19700101010101
18326200797,0,11481,20160308053051,700001954,1357217,1,5,40,470539,22,22,,75101300,0,0,517,0,0,19700101010101
18318358736,6,214,20160308053236,300033297,24544621,1,0,40,410254,1,4,,75100400,0,0,772,0,0,20160308052601
18332898496,0,11481,20160308053338,700001954,6060348,1,5,40,470539,22,22,,75100100,0,0,4758,0,0,19700101010101
18332899048,0,109042,20160308053340,300002408,20853137,1,5,40,470539,22,22,,75100100,0,0,4758,0,0,19700101010101
18317800960,0,18,20160308053439,300033321,10230478,1,0,40,410254,5,5,,75100400,0,0,772,0,0,19700101010101
18332875366,0,11481,20160308053454,700001954,33807496,1,5,40,470539,22,22,,75100100,0,0,4758,0,0,19700101010101
18316996415,0,7828,20160308053505,300019263,14292778,1,1,40,410188,1,1,,75100400,0,0,772,0,0,19700101010101
18328569928,0,11481,20160308053817,700001954,10087094,1,5,40,470539,20,20,,75101400,0,0,1430,0,0,19700101010101
18328569861,0,11481,20160308053821,700001954,43474092,1,5,40,470539,20,20,,75101400,0,0,1430,0,0,19700101010101
18328571944,0,11481,20160308053823,700001954,25167193,1,5,40,470539,20,20,,75101400,0,0,1430,0,0,19700101010101
18328581734,0,11481,20160308053829,700001954,1128160,1,5,40,470539,20,20,,75101400,0,0,1430,0,0,19700101010101
18318350086,6,215,20160308053904,300033297,62536684,1,0,40,410254,3,7,,75100400,0,0,772,0,0,20160308053001
18316996390,0,7828,20160308053911,300019263,41368783,81,1,40,410188,3,3,,75100400,0,0,772,0,0,19700101010101
18317057663,6,66681,20160308053918,20448,41368783,81,1,40,410188,3,3,,75100400,0,0,772,0,0,20160308053901
18317029665,0,11481,20160308054005,700001954,3642381,1,5,40,470539,20,20,,75100400,0,0,2053,0,0,19700101010101
18316972875,0,11481,20160308054011,700001954,54372750,1,5,40,470539,20,20,,75100400,0,0,2053,0,0,19700101010101
18317030822,0,11481,20160308054012,700001954,26297883,1,5,40,470539,20,20,,75100400,0,0,2053,0,0,19700101010101
18316973943,6,109043,20160308054017,300002408,1128160,1,0,40,470539,20,20,,75100400,0,0,2053,0,0,20160308053801
18317025663,6,109044,20160308054021,300002408,26297883,1,0,40,470539,20,20,,75100400,0,0,2053,0,0,20160308054001
18317057923,6,66682,20160308054059,20448,14292778,1,1,40,410188,1,4,,75100400,0,0,772,0,0,20160308053501
18317066383,0,7828,20160308054213,300019263,21675393,1,1,40,410188,4,4,,75100400,0,0,772,0,0,19700101010101
18327187314,0,11481,20160308054218,700001954,17109941,1,5,40,470539,19,19,,75101300,0,0,1425,0,0,19700101010101
18317791342,0,18,20160308054236,300033321,61301665,1,0,40,410254,7,7,,75100400,0,0,772,0,0,19700101010101
18317795835,0,18,20160308054238,300033321,15375872,1,0,40,410254,7,7,,75100400,0,0,772,0,0,19700101010101
18318358004,6,216,20160308054250,300033297,15375872,1,0,40,410254,7,7,,75100400,0,0,772,0,0,20160308054201
18317794506,0,18,20160308054325,300033321,69018611,1,0,40,410254,7,7,,75100400,0,0,772,0,0,19700101010101
18317810216,0,18,20160308054327,300033321,65333958,1,0,40,410254,7,7,,75100400,0,0,772,0,0,19700101010101
18317791861,0,18,20160308054334,300033321,69017351,1,0,40,410254,7,7,,75100400,0,0,772,0,0,19700101010101
18317057172,0,7828,20160308054349,300019263,72528277,1,1,40,410188,5,5,,75100400,0,0,772,0,0,19700101010101
18327188754,0,11481,20160308054408,700001954,53720095,1,5,40,470539,19,19,,75101300,0,0,1425,0,0,19700101010101
18327186759,6,109045,20160308054409,300002408,20853137,1,0,40,470539,22,19,,75101300,0,0,1425,0,0,20160308053301
18327181016,0,11481,20160308054412,700001954,15380438,1,5,40,470539,19,19,,75101300,0,0,1425,0,0,19700101010101
18327191548,6,109046,20160308054438,300002408,43474092,1,5,40,470539,20,19,,75101300,0,0,1425,0,0,20160308053801
18316996158,0,7828,20160308054439,300019263,51837820,1,1,40,410188,5,5,,75100400,0,0,772,0,0,19700101010101
18317056718,0,7828,20160308054440,300019263,32560881,1,1,40,410188,5,5,,75100400,0,0,772,0,0,19700101010101
18317057433,0,7828,20160308054442,300019263,87026168,1,1,40,410188,5,5,,75100400,0,0,772,0,0,19700101010101
18317790531,0,18,20160308054615,300033321,1194066,1,0,40,410254,9,9,,75100400,0,0,772,0,0,19700101010101
18317757335,0,11481,20160308054759,700001954,19456988,1,5,40,470539,17,17,,75100400,0,0,1937,0,0,19700101010101
18317751540,0,11481,20160308054801,700001954,63938780,1,5,40,470539,17,17,,75100400,0,0,1937,0,0,19700101010101
18317754602,0,11481,20160308054804,700001954,47289492,1,5,40,470539,17,17,,75100400,0,0,1937,0,0,19700101010101
18318041261,0,9499,20160308054825,200001893,79931007,1,1,40,410190,1,1,,75100400,0,0,772,0,0,19700101010101
18317067759,0,9499,20160308054825,200001893,79931007,1,1,40,410190,1,1,,75100400,0,0,772,0,0,19700101010101
18317735497,6,109047,20160308055001,300002408,15783286,1,5,40,470539,22,17,,75100400,0,0,1937,0,0,20160308053001
18317800495,0,18,20160308055008,300033321,79805918,1,0,40,410254,10,10,,75100400,0,0,772,0,0,19700101010101
