BUSDATA_ID,DEAL_TYPE,DEAL_SEQ_NUM,DEAL_TIME,SAM_CODE,GRANT_CARD_CODE,CARD_TYPE,MONTH_TICKET_TYPE,LINE_CODE,VEHICLE_CODE,ON_STATION,OFF_STATION,VAL_FLAG,BL_COMP_CODE,RUN_COMP_CODE,LOW_COMP_CODE,BUS_GROUP_CODE,GET_POINT_CODE,POS_CODE,UP_TIME
18318080552,0,11199,20160308053107,300024738,13885746,1,1,362,420188,21,21,,75100400,0,0,5124,0,0,19700101010101
18318073505,0,4307,20160308053720,300024736,13033539,1,1,362,420188,19,19,,75100400,0,0,5124,0,0,19700101010101
18318068993,0,11199,20160308053939,300024738,13183631,1,1,362,420188,19,19,,75100400,0,0,5124,0,0,19700101010101
18318084566,0,11620,20160308054039,300024760,36732164,1,1,362,420196,21,21,,75100400,0,0,5124,0,0,19700101010101
18317136072,0,11620,20160308054040,300024760,16804695,1,1,362,420196,21,21,,75100400,0,0,5124,0,0,19700101010101
18318078557,0,4307,20160308054343,300024736,72020725,1,1,362,420188,18,18,,75100400,0,0,5124,0,0,19700101010101
18318065432,0,4307,20160308054343,300024736,47472035,1,1,362,420188,18,18,,75100400,0,0,5124,0,0,19700101010101
18318074022,0,4307,20160308054346,300024736,86122443,1,1,362,420188,18,18,,75100400,0,0,5124,0,0,19700101010101
18318077824,0,4307,20160308054349,300024736,52347748,1,1,362,420188,18,18,,75100400,0,0,5124,0,0,19700101010101
18318081609,0,4307,20160308054519,300024736,84188163,1,1,362,420188,17,17,,75100400,0,0,5124,0,0,19700101010101
18318077799,0,11199,20160308054521,300024738,87540439,1,1,362,420188,17,17,,75100400,0,0,5124,0,0,19700101010101
18317128758,0,11620,20160308054607,300024760,11795317,1,1,362,420196,20,20,,75100400,0,0,5124,0,0,19700101010101
18317154603,0,11620,20160308054609,300024760,15751154,1,1,362,420196,20,20,,75100400,0,0,5124,0,0,19700101010101
18318076597,0,11199,20160308054717,300024738,79663908,1,1,362,420188,17,17,,75100400,0,0,5124,0,0,19700101010101
18318080660,0,11199,20160308054719,300024738,35779301,1,1,362,420188,17,17,,75100400,0,0,5124,0,0,19700101010101
18318070820,0,4307,20160308054723,300024736,15781698,1,1,362,420188,17,17,,75100400,0,0,5124,0,0,19700101010101
18317152442,0,4293,20160308055005,300024763,18771689,1,1,362,420196,19,19,,75100400,0,0,5124,0,0,19700101010101
18317127888,0,4293,20160308055011,300024763,19320900,1,1,362,420196,19,19,,75100400,0,0,5124,0,0,19700101010101
