BUSDATA_ID,DEAL_TYPE,DEAL_SEQ_NUM,DEAL_TIME,SAM_CODE,GRANT_CARD_CODE,CARD_TYPE,MONTH_TICKET_TYPE,LINE_CODE,VEHICLE_CODE,ON_STATION,OFF_STATION,VAL_FLAG,BL_COMP_CODE,RUN_COMP_CODE,LOW_COMP_CODE,BUS_GROUP_CODE,GET_POINT_CODE,POS_CODE,UP_TIME
18327419564,0,29877,20160308053050,109009674,65733730,1,0,374,68117,1,1,,75101400,0,0,5782,0,0,20160308053001
18327427146,6,27058,20160308053057,109009647,65733730,1,0,374,68117,1,1,,75101400,0,0,5782,0,0,20160308053001
18322198838,0,29878,20160308053057,109009674,75419816,1,0,374,68117,1,1,,75100200,0,0,4100,0,0,20160308053001
18327432726,0,29878,20160308053057,109009674,75419816,1,0,374,68117,1,1,,75101400,0,0,5782,0,0,20160308053001
18332960573,6,27058,20160308053057,109009647,65733730,1,0,374,68117,1,1,,75100100,0,0,6408,0,0,20160308053001
18322189291,0,29879,20160308053112,109009674,54640340,1,0,374,68117,1,1,,75100200,0,0,4100,0,0,20160308053101
18326969920,0,29880,20160308053122,109009674,85479227,1,0,374,68117,1,1,,75101300,0,0,6408,0,0,20160308053101
18322175856,0,29880,20160308053122,109009674,85479227,1,0,374,68117,1,1,,75100200,0,0,4100,0,0,20160308053101
18326964494,0,29881,20160308054020,109009674,33988365,1,0,374,68117,3,3,,75101300,0,0,6408,0,0,20160308054001
18322592530,0,29882,20160308054022,109009674,85091220,1,0,374,68117,3,3,,75100200,0,0,1544,0,0,20160308054001
18326967678,0,29882,20160308054022,109009674,85091220,1,0,374,68117,3,3,,75101300,0,0,6408,0,0,20160308054001
18322607246,0,29883,20160308054046,109009674,12567551,1,0,374,68117,4,4,,75100200,0,0,1544,0,0,20160308054001
18327448700,6,27059,20160308054258,109009647,54640340,1,0,374,68117,1,5,,75101400,0,0,5782,0,0,20160308053101
18327422623,6,27060,20160308054910,109009647,75419816,1,0,374,68117,1,9,,75101400,0,0,5782,0,0,20160308053001
18319949224,185,32855,20160308055139,109001228,12648281,7,0,374,610066,0,16,,75100600,0,0,1798,0,0,19700101010101
18319946810,0,32856,20160308055427,109001228,44658662,1,0,374,610066,16,16,,75100600,0,0,1798,0,0,20160308055401
18319945871,0,32857,20160308055428,109001228,851183,1,0,374,610066,16,16,,75100600,0,0,1798,0,0,20160308055401
18319949194,185,32858,20160308055431,109001228,12698200,7,2,374,610066,0,16,,75100600,0,0,1798,0,0,19700101010101
18319944729,0,32859,20160308055434,109001228,18389212,1,0,374,610066,16,16,,75100600,0,0,1798,0,0,20160308055401
18322601136,185,29884,20160308055722,109009674,12679476,7,0,374,68117,0,12,,75100200,0,0,1544,0,0,19700101010101
18327126927,185,29884,20160308055722,109009674,12679476,7,0,374,68117,0,12,,75101300,0,0,4753,0,0,19700101010101
18327143169,0,29885,20160308055724,109009674,19426120,1,0,374,68117,12,12,,75101300,0,0,4753,0,0,20160308055701
18327145147,0,29886,20160308055725,109009674,21192589,1,0,374,68117,12,12,,75101300,0,0,4753,0,0,20160308055701
18327442830,6,27061,20160308055731,109009647,19426120,1,0,374,68117,12,12,,75101400,0,0,5782,0,0,20160308055701
18327418812,6,27062,20160308055819,109009647,33988365,1,0,374,68117,3,13,,75101400,0,0,5782,0,0,20160308054001
18318734308,6,27063,20160308055829,109009647,85091220,1,0,374,68117,3,13,,75100500,0,0,4100,0,0,20160308054001
18327391301,6,27063,20160308055829,109009647,85091220,1,0,374,68117,3,13,,75101400,0,0,5782,0,0,20160308054001
18319953928,0,32861,20160308055831,109001228,64140136,19,0,374,610066,16,16,,75100600,0,0,1798,0,0,20160308055801
18326963438,6,27064,20160308055837,109009647,12567551,1,0,374,68117,4,13,,75101300,0,0,6408,0,0,20160308054001
18319586250,0,27955,20160308055838,109009681,16313393,1,0,374,68102,1,1,,75100600,0,0,1798,0,0,20160308055801
18319585045,0,27956,20160308055839,109009681,11352512,1,0,374,68102,1,1,,75100600,0,0,1798,0,0,20160308055801
