BUSDATA_ID,DEAL_TYPE,DEAL_SEQ_NUM,DEAL_TIME,SAM_CODE,GRANT_CARD_CODE,CARD_TYPE,MONTH_TICKET_TYPE,LINE_CODE,VEHICLE_CODE,ON_STATION,OFF_STATION,VAL_FLAG,BL_COMP_CODE,RUN_COMP_CODE,LOW_COMP_CODE,BUS_GROUP_CODE,GET_POINT_CODE,POS_CODE,UP_TIME
18316624635,0,3834,20160308054015,300011326,44107833,1,48,86,63046,13,13,,75100600,0,0,4102,0,0,19700101010101
18320257401,0,6579,20160308054046,700000520,46930965,1,48,86,63057,2,2,,75100600,0,0,4102,0,0,19700101010101
18320257496,0,6579,20160308054239,700000520,37728954,18,48,86,63057,5,5,,75100600,0,0,4102,0,0,19700101010101
18320252795,0,6579,20160308054353,700000520,25741317,1,48,86,63057,6,6,,75100600,0,0,4102,0,0,19700101010101
18320284590,0,6579,20160308054354,700000520,51833246,1,48,86,63057,6,6,,75100600,0,0,4102,0,0,19700101010101
18316629475,0,3834,20160308054432,300011326,17088115,1,48,86,63046,14,14,,75100600,0,0,4102,0,0,19700101010101
18316611854,0,3834,20160308054433,300011326,50385355,1,48,86,63046,14,14,,75100600,0,0,4102,0,0,19700101010101
18316632345,0,3834,20160308054435,300011326,25944953,1,48,86,63046,14,14,,75100600,0,0,4102,0,0,19700101010101
18320260387,6,112253,20160308054606,300026423,37728954,18,48,86,63057,5,8,,75100600,0,0,4102,0,0,20160308054201
18316618991,6,70897,20160308055453,300026504,17088115,1,0,86,63046,14,11,,75100600,0,0,4102,0,0,20160308054401
18316611572,0,4201,20160308055559,10020001564,41189538,81,48,86,63049,16,16,,75100600,0,0,4102,0,0,19700101010101
18316610521,0,3834,20160308055715,300011326,24800886,1,48,86,63046,11,11,,75100600,0,0,4102,0,0,19700101010101
18316618847,185,667,20160308055739,100002764,12672447,7,0,86,63058,0,1,,75100600,0,0,4102,0,0,19700101010101
18316624917,0,4201,20160308055753,10020001564,19367392,1,48,86,63049,15,15,,75100600,0,0,4102,0,0,19700101010101
18316625970,185,4202,20160308055754,10020001564,12546052,7,0,86,63049,0,15,,75100600,0,0,4102,0,0,19700101010101
18320283036,6,112254,20160308055829,300026423,51833246,1,48,86,63057,6,11,,75100600,0,0,4102,0,0,20160308054301
18320266587,6,112255,20160308055852,300026423,25741317,1,0,86,63057,6,11,,75100600,0,0,4102,0,0,20160308054301
18316612432,0,4202,20160308060011,10020001564,87581833,1,48,86,63049,14,14,,75100600,0,0,4102,0,0,19700101010101
18316628591,0,4202,20160308060040,10020001564,19057906,1,48,86,63049,13,13,,75100600,0,0,4102,0,0,19700101010101
18316611335,6,70289,20160308060049,300026507,19057906,1,0,86,63049,13,13,,75100600,0,0,4102,0,0,20160308060001
18316622200,6,70898,20160308060053,300026504,50385355,1,48,86,63046,14,10,,75100600,0,0,4102,0,0,20160308054401
18320260054,6,112256,20160308060158,300026423,46930965,1,48,86,63057,2,12,,75100600,0,0,4102,0,0,20160308054001
18316611562,0,4501,20160308060250,300007691,44352188,1,48,86,63036,1,1,,75100600,0,0,4102,0,0,19700101010101
18316613852,0,4501,20160308060252,300007691,7804667,18,48,86,63036,1,1,,75100600,0,0,4102,0,0,19700101010101
18316618373,0,4501,20160308060253,300007691,45243611,1,48,86,63036,1,1,,75100600,0,0,4102,0,0,19700101010101
18316628881,0,4501,20160308060255,300007691,17221483,1,48,86,63036,1,1,,75100600,0,0,4102,0,0,19700101010101
18316629364,0,3834,20160308060341,300011326,45388983,1,48,86,63046,6,6,,75100600,0,0,4102,0,0,19700101010101
18316611243,6,70290,20160308060649,300026507,19367392,1,0,86,63049,15,12,,75100600,0,0,4102,0,0,20160308055701
18316614737,0,4202,20160308060713,10020001564,26819298,1,48,86,63049,12,12,,75100600,0,0,4102,0,0,19700101010101
18316626909,185,4203,20160308060715,10020001564,12590198,7,0,86,63049,0,12,,75100600,0,0,4102,0,0,19700101010101
18316631343,0,4203,20160308060717,10020001564,679198,1,48,86,63049,12,12,,75100600,0,0,4102,0,0,19700101010101
18316621017,0,3834,20160308060814,300011326,11968135,1,48,86,63046,4,4,,75100600,0,0,4102,0,0,19700101010101
18316615629,6,70900,20160308060859,300026504,25944953,1,0,86,63046,14,4,,75100600,0,0,4102,0,0,20160308054401
18316625564,6,70291,20160308060930,300026507,41189538,81,48,86,63049,16,11,,75100600,0,0,4102,0,0,20160308055501
18316621293,6,70899,20160308060941,300026504,24800886,1,0,86,63046,11,7,,75100600,0,0,4102,0,0,20160308055701
18316626099,0,4534,20160308061102,300006341,31034162,1,48,86,63035,16,16,,75100600,0,0,4102,0,0,19700101010101
18316624990,6,70292,20160308061106,300026507,87581833,1,48,86,63049,14,11,,75100600,0,0,4102,0,0,20160308060001
18316631468,0,4534,20160308061106,300006341,83090627,1,48,86,63035,16,16,,75100600,0,0,4102,0,0,19700101010101
18316635792,0,4534,20160308061158,300006341,62346253,1,48,86,63035,16,16,,75100600,0,0,4102,0,0,19700101010101
18316621021,0,4534,20160308061256,300006341,11642432,1,48,86,63035,15,15,,75100600,0,0,4102,0,0,19700101010101
18316620658,0,4534,20160308061301,300006341,23223217,1,48,86,63035,15,15,,75100600,0,0,4102,0,0,19700101010101
18316628363,0,4534,20160308061303,300006341,79063524,1,48,86,63035,15,15,,75100600,0,0,4102,0,0,19700101010101
18316632796,0,4534,20160308061304,300006341,74837416,1,48,86,63035,15,15,,75100600,0,0,4102,0,0,19700101010101
18316617778,0,4501,20160308061406,300007691,8673791,18,48,86,63036,3,3,,75100600,0,0,4102,0,0,19700101010101
18316624382,0,4501,20160308061614,300007691,9155856,18,48,86,63036,3,3,,75100600,0,0,4102,0,0,19700101010101
18316613147,0,3786,20160308061733,10020000204,12300197,1,48,86,63039,2,2,,75100600,0,0,4102,0,0,19700101010101
18316618973,0,3786,20160308061734,10020000204,3592323,1,48,86,63039,2,2,,75100600,0,0,4102,0,0,19700101010101
