BUSDATA_ID,DEAL_TYPE,DEAL_SEQ_NUM,DEAL_TIME,SAM_CODE,GRANT_CARD_CODE,CARD_TYPE,MONTH_TICKET_TYPE,LINE_CODE,VEHICLE_CODE,ON_STATION,OFF_STATION,VAL_FLAG,BL_COMP_CODE,RUN_COMP_CODE,LOW_COMP_CODE,BUS_GROUP_CODE,GET_POINT_CODE,POS_CODE,UP_TIME
18324295946,0,8390,20160308051939,300003178,88627112,1,0,16,970019,1,1,,75100800,0,0,264,0,0,19700101010101
18324295472,0,8390,20160308051940,300003178,51638803,1,0,16,970019,1,1,,75100800,0,0,264,0,0,19700101010101
18324297680,185,8391,20160308052052,300003178,12635022,7,0,16,970019,0,1,,75100800,0,0,264,0,0,19700101010101
18324236253,0,9297,20160308052309,100002473,16918990,1,0,16,970020,9,9,,75100800,0,0,264,0,0,19700101010101
18324303598,6,104141,20160308052406,100002986,88627112,1,0,16,970019,1,2,,75100800,0,0,264,0,0,20160308051901
18324237047,6,104142,20160308052747,100002986,51638803,1,0,16,970019,1,4,,75100800,0,0,264,0,0,20160308051901
18324298668,0,8391,20160308052929,300003178,80329061,1,0,16,970019,4,4,,75100800,0,0,264,0,0,19700101010101
18324274079,0,8391,20160308052931,300003178,30385319,1,0,16,970019,4,4,,75100800,0,0,264,0,0,19700101010101
18325106289,0,8150,20160308053100,200003731,48124141,1,0,16,970032,3,3,,75100800,0,0,1032,0,0,19700101010101
18324239631,6,124906,20160308053101,300012024,16918990,1,0,16,970020,9,9,,75100800,0,0,264,0,0,20160308052301
18324270228,0,9297,20160308053105,100002473,80719804,1,0,16,970020,9,9,,75100800,0,0,264,0,0,19700101010101
18325107078,0,8150,20160308053219,200003731,78879639,1,0,16,970032,3,3,,75100800,0,0,1032,0,0,19700101010101
18324298002,0,8391,20160308053439,300003178,48999016,1,0,16,970019,4,4,,75100800,0,0,264,0,0,19700101010101
18324303338,6,104143,20160308053445,100002986,48999016,1,0,16,970019,4,4,,75100800,0,0,264,0,0,20160308053401
18325114818,6,18329,20160308053538,100003137,78879639,1,0,16,970032,3,4,,75100800,0,0,1032,0,0,20160308053201
18325112178,6,18330,20160308053553,100003137,48124141,1,0,16,970032,3,4,,75100800,0,0,1032,0,0,20160308053101
18324274153,0,8391,20160308053606,300003178,84699451,1,0,16,970019,4,4,,75100800,0,0,264,0,0,19700101010101
18324295534,0,8391,20160308053607,300003178,36948274,1,0,16,970019,4,4,,75100800,0,0,264,0,0,19700101010101
18324301216,0,8391,20160308053610,300003178,87890769,1,0,16,970019,4,4,,75100800,0,0,264,0,0,19700101010101
18324270160,0,8391,20160308053611,300003178,63731947,1,0,16,970019,4,4,,75100800,0,0,264,0,0,19700101010101
18324306519,0,8391,20160308053612,300003178,88466928,1,0,16,970019,4,4,,75100800,0,0,264,0,0,19700101010101
18324306286,0,8391,20160308053613,300003178,88881920,1,0,16,970019,4,4,,75100800,0,0,264,0,0,19700101010101
18324297562,0,8391,20160308053615,300003178,81318844,1,0,16,970019,4,4,,75100800,0,0,264,0,0,19700101010101
18324295910,0,8391,20160308053617,300003178,74699556,1,0,16,970019,4,4,,75100800,0,0,264,0,0,19700101010101
18324296689,6,104144,20160308053627,100002986,74699556,1,0,16,970019,4,4,,75100800,0,0,264,0,0,20160308053601
18324831123,6,124907,20160308053900,300012024,80719804,1,0,16,970020,9,9,,75100800,0,0,2056,0,0,20160308053101
18324877027,6,104145,20160308054021,100002986,81318844,1,0,16,970019,4,5,,75100800,0,0,2056,0,0,20160308053601
18325114542,0,8150,20160308054041,200003731,15452551,1,0,16,970032,5,5,,75100800,0,0,1032,0,0,19700101010101
18325122801,0,8150,20160308054042,200003731,16924375,1,0,16,970032,5,5,,75100800,0,0,1032,0,0,19700101010101
