BUSDATA_ID,DEAL_TYPE,DEAL_SEQ_NUM,DEAL_TIME,SAM_CODE,GRANT_CARD_CODE,CARD_TYPE,MONTH_TICKET_TYPE,LINE_CODE,VEHICLE_CODE,ON_STATION,OFF_STATION,VAL_FLAG,BL_COMP_CODE,RUN_COMP_CODE,LOW_COMP_CODE,BUS_GROUP_CODE,GET_POINT_CODE,POS_CODE,UP_TIME
18326904327,0,9417,20160308051744,500000515,15882808,1,2,347,440288,1,1,,75101300,0,0,258,0,0,19700101010101
18326935592,0,9417,20160308051926,500000515,16716093,1,2,347,440288,2,2,,75101300,0,0,258,0,0,19700101010101
18326213563,0,9417,20160308052334,500000515,52908814,1,2,347,440288,5,5,,75101300,0,0,517,0,0,19700101010101
18326187243,6,12205,20160308052402,100006030,16716093,1,2,347,440288,2,5,,75101300,0,0,517,0,0,20160308051901
18326933284,0,9278,20160308052551,300030246,53268526,1,2,347,440279,20,20,,75101300,0,0,258,0,0,19700101010101
18326932660,0,9278,20160308052702,300030246,66468287,1,2,347,440279,19,19,,75101300,0,0,258,0,0,19700101010101
18326933646,0,7493,20160308052703,300030245,6389533,1,2,347,440279,19,19,,75101300,0,0,258,0,0,19700101010101
18326939245,185,7494,20160308052705,300030245,12738193,7,0,347,440279,0,19,,75101300,0,0,258,0,0,19700101010101
18326941320,185,7495,20160308052707,300030245,12676658,7,0,347,440279,0,19,,75101300,0,0,258,0,0,19700101010101
18332898384,0,12205,20160308052745,100006030,45043506,1,2,347,440288,6,6,,75100100,0,0,4758,0,0,19700101010101
18326200561,0,7495,20160308052939,300030245,14140964,1,2,347,440279,18,18,,75101300,0,0,517,0,0,19700101010101
18326216595,0,9278,20160308052945,300030246,11315671,1,2,347,440279,18,18,,75101300,0,0,517,0,0,19700101010101
18328572366,6,37072,20160308052951,500000519,52908814,1,2,347,440288,5,7,,75101400,0,0,1430,0,0,20160308052301
18332875676,6,37072,20160308052951,500000519,52908814,1,2,347,440288,5,7,,75100100,0,0,4758,0,0,20160308052301
18326190779,0,39106,20160308052951,300030226,80420200,1,2,347,440294,18,18,,75101300,0,0,517,0,0,19700101010101
18318247185,0,11659,20160308053018,400000230,3351622,1,2,347,440271,1,1,,75100400,0,0,5380,0,0,19700101010101
18326196979,0,9278,20160308053125,300030246,85643625,1,2,347,440279,17,17,,75101300,0,0,517,0,0,19700101010101
18326216306,0,7495,20160308053127,300030245,37980400,18,2,347,440279,17,17,,75101300,0,0,517,0,0,19700101010101
18326202300,0,10636,20160308053130,300030237,2694500,1,2,347,440294,17,17,,75101300,0,0,517,0,0,19700101010101
18317849816,0,10976,20160308053211,100002850,7134751,1,2,347,440298,19,19,,75100400,0,0,5380,0,0,19700101010101
18318267336,0,15021,20160308053213,400000245,78203813,1,2,347,440298,19,19,,75100400,0,0,5380,0,0,19700101010101
18326202757,0,7495,20160308053302,300030245,49650717,1,2,347,440279,16,16,,75101300,0,0,517,0,0,19700101010101
18318222360,185,15634,20160308053347,400000216,12632816,7,0,347,440271,0,3,,75100400,0,0,5380,0,0,19700101010101
18332900671,0,10636,20160308053426,300030237,71367547,1,2,347,440294,16,16,,75100100,0,0,4758,0,0,19700101010101
18328570597,6,49655,20160308053426,300030241,37980400,18,2,347,440279,17,16,,75101400,0,0,1430,0,0,20160308053101
18332901701,0,10636,20160308053427,300030237,82659397,1,2,347,440294,16,16,,75100100,0,0,4758,0,0,19700101010101
18332901193,0,10636,20160308053428,300030237,87977752,1,2,347,440294,16,16,,75100100,0,0,4758,0,0,19700101010101
18332890815,8,13569,20160308053428,300030234,15543582,1,2,347,440294,2,16,,75100100,0,0,4758,0,0,20160307162601
18332902329,0,13569,20160308053428,300030234,15543582,1,2,347,440294,16,16,,75100100,0,0,4758,0,0,19700101010101
18332891007,0,10636,20160308053430,300030237,46899094,1,2,347,440294,16,16,,75100100,0,0,4758,0,0,19700101010101
18332900546,0,13569,20160308053430,300030234,15863694,1,2,347,440294,16,16,,75100100,0,0,4758,0,0,19700101010101
18332900395,0,13569,20160308053431,300030234,48347451,1,2,347,440294,16,16,,75100100,0,0,4758,0,0,19700101010101
18328585682,0,7495,20160308053432,300030245,88956297,1,2,347,440279,16,16,,75101400,0,0,1430,0,0,19700101010101
18332877662,0,13569,20160308053432,300030234,12667230,1,2,347,440294,16,16,,75100100,0,0,4758,0,0,19700101010101
18328585936,0,7495,20160308053433,300030245,84614636,1,2,347,440279,16,16,,75101400,0,0,1430,0,0,19700101010101
18332897880,6,65722,20160308053433,300030255,15543582,1,2,347,440294,16,16,,75100100,0,0,4758,0,0,20160308053401
18332898730,0,13569,20160308053434,300030234,16096573,1,2,347,440294,16,16,,75100100,0,0,4758,0,0,19700101010101
18328570870,0,9278,20160308053436,300030246,68857108,1,2,347,440279,16,16,,75101400,0,0,1430,0,0,19700101010101
18332892247,0,13569,20160308053436,300030234,1349038,1,2,347,440294,16,16,,75100100,0,0,4758,0,0,19700101010101
18332901875,6,65723,20160308053438,300030255,12667230,1,2,347,440294,16,16,,75100100,0,0,4758,0,0,20160308053401
18328578108,0,9278,20160308053438,300030246,1338782,1,2,347,440279,16,16,,75101400,0,0,1430,0,0,19700101010101
18332876003,0,13569,20160308053439,300030234,35099121,1,2,347,440294,16,16,,75100100,0,0,4758,0,0,19700101010101
18332875622,6,65724,20160308053440,300030255,16096573,1,2,347,440294,16,16,,75100100,0,0,4758,0,0,20160308053401
18332898595,0,13569,20160308053440,300030234,39214337,1,2,347,440294,16,16,,75100100,0,0,4758,0,0,19700101010101
18332898117,0,10636,20160308053441,300030237,45016835,1,2,347,440294,16,16,,75100100,0,0,4758,0,0,19700101010101
18332899160,0,13569,20160308053443,300030234,44281259,1,2,347,440294,16,16,,75100100,0,0,4758,0,0,19700101010101
18332902340,8,10637,20160308053447,300030237,46254696,1,2,347,440294,16,16,,75100100,0,0,4758,0,0,20160307053901
18332892071,0,10637,20160308053447,300030237,46254696,1,2,347,440294,16,16,,75100100,0,0,4758,0,0,19700101010101
18332900425,0,13569,20160308053450,300030234,13884169,1,2,347,440294,16,16,,75100100,0,0,4758,0,0,19700101010101
