BUSDATA_ID,DEAL_TYPE,DEAL_SEQ_NUM,DEAL_TIME,SAM_CODE,GRANT_CARD_CODE,CARD_TYPE,MONTH_TICKET_TYPE,LINE_CODE,VEHICLE_CODE,ON_STATION,OFF_STATION,VAL_FLAG,BL_COMP_CODE,RUN_COMP_CODE,LOW_COMP_CODE,BUS_GROUP_CODE,GET_POINT_CODE,POS_CODE,UP_TIME
18324277780,0,9090,20160308045156,109005130,45583314,1,0,103,950310,22,22,,75100800,0,0,9992,0,0,20160308045101
18324957492,185,30864,20160308045300,109005062,12732036,7,2,103,950292,0,1,,75100800,0,0,9992,0,0,19700101010101
18323875007,185,26959,20160308045315,109005097,12732036,7,2,103,950292,0,1,,75100800,0,0,9992,0,0,19700101010101
18325026049,185,30865,20160308050305,109005062,12682644,7,0,103,950292,0,1,,75100800,0,0,9992,0,0,19700101010101
18324271984,0,9091,20160308050736,109005130,47523918,1,0,103,950310,22,22,,75100800,0,0,9992,0,0,20160308050701
18324420304,185,4479,20160308050832,109005176,12729272,7,2,103,950294,0,1,,75100800,0,0,9992,0,0,19700101010101
18324854002,185,31793,20160308051203,109002608,12634695,7,2,103,950290,0,1,,75100800,0,0,9992,0,0,19700101010101
18324854081,0,36370,20160308051219,109002601,47137777,1,0,103,950306,22,22,,75100800,0,0,9992,0,0,20160308051201
18322877763,185,30489,20160308051557,109002639,12694075,7,0,103,950307,0,16,,75100200,0,0,4753,0,0,19700101010101
18322880853,0,30490,20160308051601,109002639,49931150,1,0,103,950307,16,16,,75100200,0,0,4753,0,0,20160308051601
18324429905,6,7694,20160308051609,109005155,47523918,1,0,103,950310,22,22,,75100800,0,0,9992,0,0,20160308050701
18324856071,6,7695,20160308051626,109005155,45583314,1,0,103,950310,22,20,,75100800,0,0,9992,0,0,20160308045101
18324852217,0,9093,20160308052107,109005130,15125751,1,0,103,950310,20,20,,75100800,0,0,9992,0,0,20160308052101
18324280562,0,9092,20160308052215,109005130,15335879,1,0,103,950310,21,21,,75100800,0,0,9992,0,0,20160308052201
18324216414,185,30893,20160308052247,109005052,12626685,7,2,103,950289,0,1,,75100800,0,0,9992,0,0,19700101010101
