BUSDATA_ID,DEAL_TYPE,DEAL_SEQ_NUM,DEAL_TIME,SAM_CODE,GRANT_CARD_CODE,CARD_TYPE,MONTH_TICKET_TYPE,LINE_CODE,VEHICLE_CODE,ON_STATION,OFF_STATION,VAL_FLAG,BL_COMP_CODE,RUN_COMP_CODE,LOW_COMP_CODE,BUS_GROUP_CODE,GET_POINT_CODE,POS_CODE,UP_TIME
18324894812,185,7102,20160308045150,100003561,12674518,7,0,15,930021,0,1,,75100800,0,0,9992,0,0,19700101010101
18324886201,0,7102,20160308050457,100003561,15783172,1,0,15,930021,3,3,,75100800,0,0,9992,0,0,19700101010101
18324288375,0,10469,20160308051047,200001153,16616087,1,0,15,930001,14,14,,75100800,0,0,9992,0,0,19700101010101
18324351739,0,10469,20160308051049,200001153,79802344,1,0,15,930001,14,14,,75100800,0,0,9992,0,0,19700101010101
18323194731,0,7102,20160308051056,100003561,18640236,1,0,15,930021,5,5,,75100800,0,0,9992,0,0,19700101010101
18324359971,0,10469,20160308051112,200001153,75112604,1,0,15,930001,11,11,,75100800,0,0,9992,0,0,19700101010101
18323196464,0,7102,20160308051438,100003561,45594582,1,0,15,930021,6,6,,75100800,0,0,9992,0,0,19700101010101
18324880738,0,12222,20160308052347,300000661,37261699,6,0,15,930016,4,4,,75100800,0,0,9992,0,0,19700101010101
18324880897,0,12222,20160308052349,300000661,14000794,1,0,15,930016,4,4,,75100800,0,0,9992,0,0,19700101010101
18324284039,0,12008,20160308052432,200000957,41095428,81,0,15,930003,13,13,,75100800,0,0,9992,0,0,19700101010101
18324879025,0,12222,20160308052505,300000661,16995779,1,0,15,930016,5,5,,75100800,0,0,9992,0,0,19700101010101
18324894646,6,108980,20160308052646,17938,14000794,1,0,15,930016,4,5,,75100800,0,0,9992,0,0,20160308052301
18324286193,0,12008,20160308052719,200000957,35188340,1,0,15,930003,12,12,,75100800,0,0,9992,0,0,19700101010101
18324282504,185,10470,20160308052727,200001153,12626350,7,0,15,930001,0,9,,75100800,0,0,9992,0,0,19700101010101
18324359112,0,10470,20160308052729,200001153,18907913,1,0,15,930001,9,9,,75100800,0,0,9992,0,0,19700101010101
18324290432,0,10470,20160308052731,200001153,26674682,1,0,15,930001,9,9,,75100800,0,0,9992,0,0,19700101010101
18324288980,0,12008,20160308052735,200000957,83813374,1,0,15,930003,12,12,,75100800,0,0,9992,0,0,19700101010101
18323203156,0,7102,20160308052737,100003561,86194581,1,0,15,930021,11,11,,75100800,0,0,9992,0,0,19700101010101
18324360757,0,12008,20160308052741,200000957,21590397,1,0,15,930003,12,12,,75100800,0,0,9992,0,0,19700101010101
18323195822,6,67214,20160308052946,18268,86194581,1,0,15,930021,11,12,,75100800,0,0,9992,0,0,20160308052701
18324364911,0,12009,20160308053012,200000957,41218321,81,0,15,930003,12,12,,75100800,0,0,9992,0,0,19700101010101
18324369413,8,12009,20160308053012,200000957,41218321,81,0,15,930003,11,12,,75100800,0,0,9992,0,0,20160307165801
18323216938,0,7102,20160308053035,100003561,74601670,1,0,15,930021,12,12,,75100800,0,0,9992,0,0,19700101010101
